attrition,training_spend,education_level,job_title,gender_male,performance_rating,boss_rating_avg,salary,overtime_per_week,traveldays_per_year,lastpromotion_months
TRUE,1422,MSc or MBA,Business analyst,FALSE,2,3.5,3839,9,28,31
FALSE,1659,MSc or MBA,Business analyst,FALSE,3,3.1,4075,2,22,18
FALSE,1982,MSc or MBA,Business analyst,FALSE,1,3.2,3685,2,23,23
FALSE,1934,BSc,Junior designer,FALSE,4,1.9,4251,4,25,6
FALSE,1502,BSc,Senior developer,TRUE,2,3.7,6541,2,16,4
FALSE,1911,BSc,Junior developer,FALSE,4,2.3,4188,4,12,6
FALSE,2163,MSc or MBA,Junior developer,TRUE,4,2.7,4112,5,34,3
FALSE,2443,MSc or MBA,Designer,FALSE,4,3.1,4815,3,36,28
FALSE,1990,BSc,Junior developer,TRUE,3,2.4,4089,3,29,13
FALSE,2373,BSc,Developer,TRUE,4,2.6,5990,7,5,22
FALSE,2021,BSc,Developer,TRUE,3,3.3,5660,3,25,22
TRUE,2029,BSc,Junior developer,FALSE,3,2.4,4005,13,29,5
TRUE,2081,BSc,Associate,TRUE,2,1.8,4869,7,16,21
FALSE,1782,BSc,Junior designer,FALSE,3,3.3,4004,1,1,30
FALSE,1987,MSc or MBA,Business analyst,TRUE,3,4.5,3941,4,31,16
FALSE,1713,BSc,Business analyst,FALSE,3,3.5,3949,6,12,16
FALSE,2089,MSc or MBA,Consultant,TRUE,4,3.4,7716,7,30,21
FALSE,2106,BSc,Junior designer,TRUE,3,2.9,3984,16,44,20
TRUE,2162,MSc or MBA,Junior developer,FALSE,4,4,4277,10,35,11
FALSE,1695,BSc,Business analyst,TRUE,3,4.2,4055,3,25,14
FALSE,2027,MSc or MBA,Associate,FALSE,3,3.6,5109,4,1,47
TRUE,1764,MSc or MBA,Junior designer,FALSE,1,3.9,3591,16,24,28
FALSE,2000,BSc,Business analyst,FALSE,4,2.2,4291,11,21,29
FALSE,2336,BSc,Junior designer,TRUE,4,4.1,4180,4,16,2
FALSE,1874,BSc,Junior designer,FALSE,4,2,4285,3,23,14
TRUE,1813,MSc or MBA,Junior designer,FALSE,4,2.9,4161,8,21,8
FALSE,1880,MSc or MBA,Associate,FALSE,1,4.5,4752,2,24,21
FALSE,2110,BSc,Junior developer,TRUE,4,3.6,4122,1,40,24
FALSE,1830,BSc,Junior developer,TRUE,3,3,4117,2,11,14
TRUE,1574,MSc or MBA,Designer,FALSE,3,3.4,4619,7,11,18
FALSE,2316,BSc,Junior developer,FALSE,3,4.2,4095,0,5,17
FALSE,2090,BSc,Associate,FALSE,4,1.7,5345,5,18,22
FALSE,1501,BSc,Junior developer,FALSE,2,2.6,3843,12,24,15
FALSE,2476,MSc or MBA,Junior developer,FALSE,3,3.4,4003,3,22,14
TRUE,2848,BSc,Junior designer,FALSE,5,1.2,4364,17,22,37
FALSE,2052,MSc or MBA,Business analyst,FALSE,3,2.7,4048,4,9,12
FALSE,2306,MSc or MBA,Associate,FALSE,3,4,5268,7,28,15
FALSE,1825,MSc or MBA,Business analyst,TRUE,3,2.5,4020,5,29,17
FALSE,1912,BSc,Senior designer,TRUE,2,4,6640,11,25,10
FALSE,1568,BSc,Senior designer,TRUE,5,3.8,7517,3,22,24
TRUE,1816,BSc,Junior developer,TRUE,3,1.9,4022,11,13,33
TRUE,1927,BSc,Junior designer,FALSE,2,1.4,3845,13,49,7
FALSE,1946,BSc,Designer,FALSE,4,1.4,4793,7,26,7
TRUE,1534,BSc,Senior designer,FALSE,1,2.6,6331,9,25,15
FALSE,2209,BSc,Business analyst,FALSE,2,2.4,3841,5,15,19
FALSE,1639,MSc or MBA,Principal consultant,TRUE,1,2.7,8967,4,14,18
FALSE,1948,BSc,Junior designer,FALSE,3,2.7,3929,9,17,18
TRUE,1890,BSc,Junior developer,TRUE,2,3.7,3845,10,12,21
FALSE,1945,MSc or MBA,Designer,FALSE,3,3,4513,4,24,28
TRUE,2365,MSc or MBA,Junior designer,FALSE,3,3,3994,2,30,2
TRUE,1854,MSc or MBA,Junior designer,TRUE,2,2.9,3766,1,23,7
TRUE,1620,MSc or MBA,Designer,FALSE,1,2.9,4149,0,20,14
FALSE,1799,BSc,Associate,FALSE,4,3.6,5363,0,20,37
FALSE,1963,MSc or MBA,Business analyst,TRUE,4,3.7,4171,1,15,30
FALSE,1642,BSc,Junior designer,TRUE,4,2,4148,2,21,19
TRUE,1802,BSc,Junior designer,TRUE,2,1.8,3809,4,14,25
FALSE,2221,BSc,Developer,TRUE,3,1.5,5666,8,14,10
FALSE,2226,BSc,Junior designer,TRUE,4,1.8,4131,3,13,16
FALSE,2501,MSc or MBA,Associate,FALSE,4,4.7,5472,4,23,21
FALSE,1999,BSc,Junior designer,TRUE,3,4,3955,3,35,24
TRUE,1626,MSc or MBA,Designer,TRUE,4,2.1,4775,3,14,21
FALSE,1808,MSc or MBA,Business analyst,TRUE,2,2.5,3890,1,2,16
FALSE,2102,MSc or MBA,Senior designer,FALSE,4,4.9,7234,4,16,19
FALSE,2475,MSc or MBA,Senior developer,TRUE,3,1.4,6914,6,24,13
TRUE,2028,MSc or MBA,Developer,TRUE,2,3,5568,4,15,25
TRUE,2285,BSc,Junior developer,TRUE,2,1.6,3785,2,13,28
TRUE,2192,BSc,Junior designer,FALSE,3,3.4,3990,1,34,20
FALSE,1957,MSc or MBA,Business analyst,TRUE,3,3.7,4074,9,24,19
FALSE,2326,BSc,Junior designer,FALSE,4,3.4,4122,1,16,23
FALSE,2219,BSc,Junior designer,FALSE,4,2.2,4247,3,35,23
FALSE,2119,MSc or MBA,Designer,TRUE,3,3.1,4684,2,22,21
FALSE,1877,MSc or MBA,Lead designer,TRUE,2,4.2,8239,6,6,27
FALSE,1670,BSc,Junior developer,FALSE,2,3.6,3835,3,13,9
TRUE,2324,BSc,Associate,TRUE,3,2.6,5225,13,37,38
FALSE,1765,BSc,Developer,FALSE,2,3,5445,4,34,10
FALSE,2157,BSc,Designer,TRUE,4,3.6,4861,5,20,22
TRUE,1684,MSc or MBA,Senior developer,TRUE,4,2.6,7134,8,14,30
TRUE,1862,BSc,Junior designer,FALSE,2,1.6,3910,0,17,18
FALSE,1704,BSc,Junior designer,FALSE,2,3.4,3810,1,32,19
FALSE,2155,BSc,Junior developer,FALSE,3,1.9,4096,10,27,17
TRUE,2112,BSc,Developer,TRUE,3,1.8,5786,8,12,21
TRUE,2105,MSc or MBA,Designer,FALSE,4,2.5,4722,6,25,10
FALSE,2111,BSc,Consultant,TRUE,2,2.3,7212,9,23,16
FALSE,2139,BSc,Senior developer,TRUE,3,2.5,6879,6,20,11
FALSE,1508,MSc or MBA,Junior developer,TRUE,2,2.9,3885,9,22,6
FALSE,1963,BSc,Junior designer,TRUE,2,3.2,3841,4,31,17
FALSE,2028,MSc or MBA,Lead designer,TRUE,4,1.8,8998,4,31,28
FALSE,2181,BSc,Business analyst,FALSE,5,3.3,4341,10,19,22
FALSE,1703,MSc or MBA,Junior designer,FALSE,3,2.3,3930,2,29,17
FALSE,1875,BSc,Junior designer,FALSE,3,2.9,3986,1,13,44
FALSE,2264,MSc or MBA,Senior designer,TRUE,3,3.3,6967,5,14,23
FALSE,2320,MSc or MBA,Business analyst,TRUE,5,3.5,4450,2,5,31
TRUE,2197,BSc,Junior designer,TRUE,3,3.1,4077,11,31,32
FALSE,1694,MSc or MBA,Junior designer,TRUE,3,3.1,4009,2,27,23
TRUE,2113,MSc or MBA,Designer,TRUE,2,4.1,4373,8,17,27
FALSE,2288,BSc,Senior developer,TRUE,2,3.5,6556,10,31,26
FALSE,2042,BSc,Developer,TRUE,5,3.9,6315,5,24,31
FALSE,1858,BSc,Associate,FALSE,2,2.6,4905,3,27,10
TRUE,1728,BSc,Senior developer,TRUE,3,2.8,6916,1,29,10
FALSE,1834,BSc,Junior designer,TRUE,1,3.7,3740,9,15,15
FALSE,2179,BSc,Designer,TRUE,4,3.1,4828,1,28,16
FALSE,1892,BSc,Designer,FALSE,3,3.4,4615,5,22,14
FALSE,2057,MSc or MBA,Junior designer,TRUE,3,4,3992,7,15,18
FALSE,2324,BSc,Developer,FALSE,3,3.7,5674,0,32,10
FALSE,2145,BSc,Business analyst,FALSE,5,2.1,4353,2,42,38
FALSE,2341,MSc or MBA,Developer,FALSE,2,3.8,5511,1,35,21
TRUE,1575,MSc or MBA,Developer,TRUE,1,2.4,5253,1,10,16
FALSE,1930,BSc,Business analyst,FALSE,3,3.3,3999,9,18,13
FALSE,2016,BSc,Associate,FALSE,2,1.5,4994,12,25,20
FALSE,2145,BSc,Developer,TRUE,5,1.9,6335,4,42,15
FALSE,1708,BSc,Developer,FALSE,2,4.1,5504,2,7,19
FALSE,2202,BSc,Junior developer,TRUE,4,1.5,4130,4,25,20
FALSE,2077,BSc,Associate,FALSE,3,1.7,5167,5,28,13
FALSE,2066,BSc,Senior designer,TRUE,4,3.4,7202,6,32,30
TRUE,2127,MSc or MBA,Developer,FALSE,1,2.4,5285,7,43,42
FALSE,2231,BSc,Designer,TRUE,3,1.9,4614,1,12,22
FALSE,2162,BSc,Junior developer,FALSE,4,2.5,4138,7,16,13
FALSE,1962,BSc,Business analyst,FALSE,3,3.9,4040,11,17,27
FALSE,2260,BSc,Junior developer,TRUE,3,2.7,4089,10,6,11
FALSE,2167,MSc or MBA,Associate,FALSE,5,1.7,5621,5,14,10
FALSE,1851,BSc,Developer,TRUE,4,3.1,6091,0,15,15
TRUE,1999,BSc,Junior designer,TRUE,3,3.1,4077,1,23,15
FALSE,1930,BSc,Business analyst,TRUE,1,3.7,3719,3,15,13
FALSE,1604,MSc or MBA,Junior designer,TRUE,2,3.4,3911,7,21,27
FALSE,2120,MSc or MBA,Junior developer,FALSE,4,3.7,4255,4,30,17
FALSE,2098,MSc or MBA,Developer,TRUE,4,4.3,5989,0,10,8
FALSE,1326,BSc,Associate,FALSE,2,2.9,5042,4,22,4
FALSE,2092,BSc,Business analyst,TRUE,3,1.7,4023,5,2,24
FALSE,1458,BSc,Designer,TRUE,3,3.8,4519,2,38,14
FALSE,1887,DSc or PhD,Associate,TRUE,2,3,4865,4,1,18
TRUE,1826,DSc or PhD,Lead designer,FALSE,2,2,8253,6,36,16
TRUE,1998,BSc,Senior developer,TRUE,4,1.6,7140,3,35,12
FALSE,2343,BSc,Junior developer,TRUE,4,2.2,4281,8,20,6
FALSE,1841,DSc or PhD,Designer,TRUE,4,3.1,4849,0,8,18
FALSE,2140,BSc,Consultant,FALSE,2,3.2,7099,8,22,15
FALSE,2085,BSc,Junior developer,FALSE,3,3.2,4096,10,20,2
TRUE,1565,MSc or MBA,Designer,FALSE,2,2.4,4451,3,21,34
TRUE,1502,BSc,Junior developer,FALSE,2,1.7,3914,10,4,17
FALSE,2138,BSc,Junior designer,TRUE,4,3.9,4161,6,24,8
FALSE,2463,MSc or MBA,Consultant,FALSE,2,1.5,7123,1,28,6
FALSE,2143,BSc,Associate,TRUE,2,3.1,5010,7,31,27
TRUE,2212,BSc,Designer,TRUE,3,2.9,4669,6,18,38
FALSE,2334,BSc,Senior designer,TRUE,3,4,6945,1,25,16
FALSE,1875,BSc,Developer,TRUE,3,1.5,5769,4,27,16
FALSE,2128,MSc or MBA,Junior developer,FALSE,2,1.3,3905,3,12,13
FALSE,2217,MSc or MBA,Consultant,FALSE,4,2.9,7735,0,14,38
FALSE,2342,MSc or MBA,Developer,FALSE,2,3.8,5450,2,7,0
TRUE,2191,BSc,Developer,TRUE,3,2.9,5686,2,17,27
FALSE,2105,BSc,Junior developer,TRUE,3,1.7,4053,4,27,6
FALSE,1783,BSc,Designer,FALSE,3,3.7,4605,6,14,29
FALSE,2182,MSc or MBA,Associate,TRUE,4,1.7,5431,12,9,24
FALSE,2125,BSc,Junior developer,FALSE,3,3.5,4055,1,17,25
FALSE,2159,BSc,Consultant,TRUE,3,3.3,7550,0,28,7
FALSE,2106,BSc,Junior developer,TRUE,4,1.6,4292,0,12,11
FALSE,1950,BSc,Business analyst,FALSE,3,4.6,4059,6,30,10
FALSE,1981,BSc,Business analyst,FALSE,2,2.6,3934,1,15,5
FALSE,2172,MSc or MBA,Designer,TRUE,4,1.3,4852,3,30,16
FALSE,2043,BSc,Junior designer,TRUE,4,2.2,4277,5,4,16
FALSE,1792,MSc or MBA,Junior developer,FALSE,3,2,3947,1,6,10
FALSE,1927,BSc,Junior developer,TRUE,3,4.2,4032,5,14,12
FALSE,1964,MSc or MBA,Developer,TRUE,2,4.2,5489,10,26,21
FALSE,1550,MSc or MBA,Senior designer,TRUE,4,4.5,7150,5,34,24
FALSE,2276,BSc,Junior developer,FALSE,4,4.8,4167,1,26,15
TRUE,1856,BSc,Developer,TRUE,2,4.5,5483,0,24,36
FALSE,1537,BSc,Business analyst,FALSE,3,4.1,3943,2,24,9
FALSE,1972,MSc or MBA,Associate,FALSE,1,3.7,4753,1,26,19
FALSE,2330,MSc or MBA,Junior designer,FALSE,5,1.3,4425,1,5,29
FALSE,2166,BSc,Associate,FALSE,3,2.6,5095,2,26,23
FALSE,2110,BSc,Developer,TRUE,4,3.2,6085,6,18,10
FALSE,1807,BSc,Developer,TRUE,2,3,5535,4,16,29
TRUE,2182,BSc,Designer,FALSE,5,3.2,5014,2,27,14
TRUE,1853,MSc or MBA,Developer,TRUE,3,2.5,5688,10,30,13
FALSE,2000,BSc,Senior designer,TRUE,2,3.8,6558,4,18,9
FALSE,2554,BSc,Developer,TRUE,3,3.4,5816,6,23,21
FALSE,2242,BSc,Designer,FALSE,3,2.6,4595,5,36,33
FALSE,2192,BSc,Junior developer,TRUE,3,2.7,4012,2,21,33
FALSE,1803,MSc or MBA,Developer,TRUE,1,2.2,5231,2,16,2
TRUE,2571,BSc,Junior developer,TRUE,5,2.9,4390,11,12,32
FALSE,1727,MSc or MBA,Business analyst,FALSE,2,2.5,3768,10,22,26
FALSE,2054,BSc,Business analyst,FALSE,4,2.7,4221,5,12,35
FALSE,2223,BSc,Associate,FALSE,4,2.3,5382,6,4,7
FALSE,2255,BSc,Junior developer,FALSE,4,1.4,4158,3,15,7
FALSE,2272,MSc or MBA,Senior developer,FALSE,4,4.5,7283,5,11,16
FALSE,1959,BSc,Consultant,FALSE,3,4.1,7535,7,24,15
FALSE,1795,BSc,Developer,TRUE,3,3.8,5834,7,27,24
FALSE,1923,MSc or MBA,Junior developer,TRUE,2,3.5,3895,1,20,15
FALSE,1774,MSc or MBA,Business analyst,TRUE,3,2.6,4057,3,19,16
FALSE,2157,BSc,Junior designer,TRUE,2,2.5,3901,3,19,7
FALSE,2280,BSc,Junior developer,FALSE,3,1.6,3964,4,25,25
FALSE,2532,DSc or PhD,Designer,FALSE,2,4.7,4421,2,5,32
TRUE,2092,BSc,Business analyst,TRUE,4,4.6,4234,3,17,16
FALSE,1781,BSc,Junior developer,TRUE,1,2.1,3769,3,29,15
FALSE,2256,BSc,Junior developer,TRUE,3,3.3,4086,14,14,23
TRUE,1940,MSc or MBA,Lead designer,TRUE,2,1.5,8255,9,22,15
FALSE,2190,BSc,Junior designer,TRUE,3,2.3,3967,5,23,13
TRUE,2282,BSc,Junior developer,TRUE,2,3.1,3757,6,26,34
FALSE,1926,MSc or MBA,Business analyst,FALSE,2,2.7,3821,5,10,14
FALSE,2134,BSc,Designer,FALSE,5,3.7,5084,3,29,27
FALSE,1931,MSc or MBA,Associate,FALSE,2,3.3,4860,4,27,3
FALSE,2171,MSc or MBA,Associate,TRUE,4,4.3,5413,6,23,30
TRUE,1971,BSc,Junior developer,FALSE,2,2.1,3817,3,25,11
FALSE,1914,BSc,Business analyst,TRUE,3,2.2,4074,13,5,17
FALSE,2028,MSc or MBA,Associate,FALSE,3,2.9,5231,5,40,8
FALSE,1929,MSc or MBA,Junior developer,FALSE,3,4.2,3965,15,14,20
FALSE,1852,BSc,Junior developer,FALSE,2,2,3837,3,32,18
FALSE,1921,BSc,Business analyst,FALSE,2,3.5,3833,3,32,42
FALSE,1998,MSc or MBA,Associate,FALSE,2,2,4879,1,6,24
TRUE,2052,MSc or MBA,Consultant,FALSE,3,3.9,7484,2,15,31
FALSE,2383,MSc or MBA,Junior designer,TRUE,5,2.4,4347,10,20,31
FALSE,1950,BSc,Junior designer,FALSE,3,3.2,3956,5,24,17
FALSE,2441,MSc or MBA,Associate,TRUE,3,3.6,5181,2,14,24
TRUE,2107,MSc or MBA,Designer,FALSE,3,2.8,4552,7,12,28
FALSE,1997,BSc,Business analyst,FALSE,3,2.8,4114,9,29,9
TRUE,1923,MSc or MBA,Developer,TRUE,2,1.9,5425,6,23,8
FALSE,2104,BSc,Developer,FALSE,3,1.5,5735,9,8,27
TRUE,2247,MSc or MBA,Business analyst,FALSE,3,3.7,3972,2,37,26
FALSE,2041,BSc,Junior designer,FALSE,4,2.5,4274,2,20,11
FALSE,2054,MSc or MBA,Business analyst,TRUE,4,1.7,4101,9,40,13
FALSE,2182,BSc,Junior designer,TRUE,4,2.7,4156,2,9,33
FALSE,2278,BSc,Developer,TRUE,5,1.9,6156,5,4,18
FALSE,2349,MSc or MBA,Junior developer,FALSE,3,3.2,4059,5,29,34
FALSE,2041,BSc,Junior designer,TRUE,4,4.7,4201,0,33,1
FALSE,2394,MSc or MBA,Business analyst,FALSE,3,3.5,3937,2,22,22
FALSE,1985,BSc,Developer,TRUE,2,2.3,5411,3,18,20
FALSE,2153,BSc,Consultant,TRUE,5,2.3,8187,1,15,27
FALSE,1613,BSc,Principal consultant,FALSE,3,3.5,9803,6,29,22
FALSE,1972,MSc or MBA,Associate,FALSE,3,3.5,5122,3,13,6
FALSE,1810,DSc or PhD,Senior developer,TRUE,3,3.9,6877,9,14,14
FALSE,2229,BSc,Associate,TRUE,3,3.9,5270,2,22,28
FALSE,2106,BSc,Junior designer,TRUE,5,3,4468,10,13,9
TRUE,1722,MSc or MBA,Junior designer,TRUE,2,3.2,3814,5,6,32
TRUE,1737,BSc,Junior designer,FALSE,2,2.7,3883,7,38,34
FALSE,2248,MSc or MBA,Designer,FALSE,3,2,4598,2,11,11
FALSE,2010,MSc or MBA,Junior developer,TRUE,3,3,3935,0,8,22
FALSE,2134,BSc,Associate,FALSE,2,1.9,5015,6,22,23
FALSE,1712,MSc or MBA,Senior designer,TRUE,2,3.9,6559,3,27,19
FALSE,2229,MSc or MBA,Senior developer,TRUE,3,4.5,6894,8,26,23
FALSE,1940,BSc,Developer,FALSE,3,4.9,5658,4,19,22
FALSE,2017,BSc,Designer,FALSE,4,2.1,4742,0,16,17
TRUE,2331,MSc or MBA,Senior designer,FALSE,3,3.3,6935,9,6,32
TRUE,1825,BSc,Junior designer,TRUE,2,2.3,3840,8,21,14
TRUE,1813,BSc,Junior designer,TRUE,2,1.8,3858,12,42,2
FALSE,1845,BSc,Junior designer,FALSE,4,2.9,4177,6,18,15
FALSE,1604,MSc or MBA,Associate,TRUE,2,2.9,5028,1,15,9
FALSE,2205,MSc or MBA,Associate,FALSE,4,4.2,5400,0,5,24
FALSE,2048,BSc,Business analyst,FALSE,3,2.1,4019,1,18,19
FALSE,2052,BSc,Junior designer,TRUE,5,3.7,4426,2,3,20
FALSE,1989,BSc,Business analyst,FALSE,3,1.9,4123,4,27,32
TRUE,1872,DSc or PhD,Consultant,TRUE,2,2.6,7191,10,21,25
FALSE,1794,MSc or MBA,Business analyst,TRUE,2,3,3925,4,49,12
FALSE,2213,BSc,Business analyst,FALSE,3,1.6,3966,3,23,18
FALSE,2071,BSc,Junior designer,TRUE,4,4.1,4248,3,15,8
FALSE,1815,BSc,Designer,FALSE,3,3.2,4699,1,9,4
FALSE,1869,MSc or MBA,Junior developer,TRUE,3,2.1,3976,2,12,33
TRUE,2442,MSc or MBA,Associate,TRUE,3,4.6,5217,3,19,17
FALSE,2167,MSc or MBA,Junior developer,TRUE,5,2.7,4305,2,11,2
TRUE,1464,MSc or MBA,Developer,TRUE,2,2.7,5446,7,19,21
FALSE,2032,BSc,Associate,TRUE,4,3.7,5473,2,25,9
FALSE,1887,MSc or MBA,Developer,TRUE,3,3.1,5743,7,33,10
FALSE,1716,BSc,Junior designer,FALSE,3,3,4053,3,8,20
FALSE,2052,BSc,Junior developer,TRUE,5,4,4322,2,25,3
FALSE,2032,BSc,Junior designer,TRUE,4,3.6,4190,6,45,21
FALSE,1918,BSc,Junior designer,FALSE,2,4.5,3782,9,8,10
FALSE,2493,BSc,Designer,FALSE,3,2.8,4645,5,10,22
FALSE,2210,MSc or MBA,Lead developer,TRUE,4,3.1,9567,2,5,13
FALSE,1928,MSc or MBA,Designer,FALSE,3,3.3,4612,12,33,29
FALSE,2164,BSc,Developer,TRUE,3,2.6,5719,3,8,9
FALSE,1887,BSc,Designer,TRUE,1,4.9,4120,4,14,9
FALSE,1852,MSc or MBA,Business analyst,TRUE,2,2,3872,2,34,18
FALSE,1572,MSc or MBA,Junior designer,FALSE,2,2.8,3905,3,21,14
FALSE,1948,MSc or MBA,Designer,FALSE,3,1.9,4531,3,19,5
TRUE,2247,BSc,Senior designer,TRUE,1,1.9,6223,1,19,35
FALSE,2419,BSc,Senior designer,TRUE,3,2.4,6987,10,43,14
TRUE,2229,BSc,Business analyst,TRUE,2,2.6,3861,7,27,22
FALSE,2286,BSc,Junior developer,TRUE,1,2.1,3672,4,23,9
FALSE,2226,BSc,Developer,FALSE,4,2.2,6034,9,9,2
FALSE,2119,BSc,Business analyst,FALSE,4,2.7,4300,8,16,18
FALSE,1854,BSc,Business analyst,TRUE,4,2,4151,6,7,5
FALSE,1867,MSc or MBA,Business analyst,TRUE,3,4.5,4060,10,12,30
FALSE,1600,BSc,Business analyst,FALSE,2,3.4,3858,1,13,8
FALSE,1999,MSc or MBA,Junior designer,FALSE,2,2.3,3864,5,11,15
FALSE,2225,BSc,Business analyst,TRUE,3,2.6,4099,9,12,19
FALSE,2258,BSc,Junior developer,TRUE,2,1.9,3866,8,18,10
TRUE,2024,MSc or MBA,Junior designer,TRUE,3,5,4019,2,30,19
TRUE,1863,BSc,Junior designer,FALSE,4,2.9,4225,8,34,19
FALSE,2184,BSc,Lead developer,TRUE,4,2.7,9694,4,35,24
FALSE,2355,BSc,Junior developer,TRUE,4,4.6,4294,5,32,11
FALSE,1916,MSc or MBA,Developer,TRUE,3,3,5693,8,35,16
TRUE,1991,BSc,Developer,TRUE,3,2.4,5656,8,32,27
FALSE,2419,BSc,Junior designer,FALSE,3,3.1,3967,14,23,12
FALSE,1922,MSc or MBA,Business analyst,TRUE,3,2.8,3955,4,9,12
FALSE,2213,BSc,Designer,TRUE,5,3.6,5010,4,20,1
TRUE,1476,BSc,Junior developer,FALSE,3,4.2,4003,3,31,25
FALSE,1873,MSc or MBA,Developer,TRUE,4,1.7,6083,2,22,3
TRUE,2278,MSc or MBA,Junior developer,TRUE,3,2.7,4023,4,31,5
TRUE,1902,BSc,Junior designer,TRUE,2,2.8,3795,9,39,27
FALSE,2342,MSc or MBA,Junior designer,TRUE,4,3.3,4152,0,16,24
TRUE,2279,BSc,Junior designer,FALSE,4,3.1,4202,8,16,26
FALSE,1775,BSc,Developer,TRUE,3,2.8,5735,12,18,30
FALSE,2107,BSc,Junior developer,FALSE,4,1.5,4144,1,29,13
FALSE,1693,BSc,Junior designer,FALSE,4,3.5,4229,6,30,6
FALSE,2277,BSc,Junior developer,FALSE,2,2.5,3822,2,18,16
TRUE,1857,MSc or MBA,Associate,FALSE,2,3.5,4945,4,20,20
TRUE,1530,BSc,Developer,TRUE,2,2.6,5583,8,16,15
TRUE,1706,BSc,Junior developer,FALSE,2,3.6,3896,2,25,10
FALSE,2238,MSc or MBA,Associate,TRUE,3,2.9,5203,16,15,22
TRUE,1927,BSc,Junior developer,FALSE,2,2.8,3919,8,35,29
FALSE,1955,MSc or MBA,Junior designer,TRUE,3,4,4026,1,18,23
FALSE,2161,BSc,Senior developer,TRUE,3,1.9,6856,3,41,13
TRUE,1795,MSc or MBA,Junior developer,TRUE,2,2.1,3821,7,24,28
FALSE,1793,BSc,Developer,FALSE,3,1.5,5655,4,16,17
FALSE,2222,MSc or MBA,Developer,TRUE,3,4.8,5683,12,20,7
FALSE,1515,BSc,Associate,FALSE,2,3.6,4971,7,42,19
TRUE,2256,MSc or MBA,Designer,TRUE,5,2.5,5001,1,17,27
FALSE,2001,BSc,Developer,TRUE,4,1.8,6071,1,47,10
FALSE,2142,BSc,Developer,TRUE,2,4.7,5568,1,24,27
FALSE,1833,BSc,Junior designer,FALSE,3,2.9,4118,5,15,6
FALSE,2261,BSc,Lead designer,TRUE,4,1.8,8962,3,20,7
FALSE,2257,BSc,Associate,TRUE,3,2,5242,6,15,14
FALSE,2109,MSc or MBA,Junior designer,TRUE,4,2,4156,4,25,2
TRUE,2401,BSc,Developer,TRUE,2,1.8,5421,1,31,9
FALSE,1871,DSc or PhD,Designer,TRUE,3,3.4,4627,4,20,25
FALSE,2253,MSc or MBA,Business analyst,FALSE,3,3.8,3986,9,22,17
FALSE,1991,BSc,Designer,FALSE,2,1.6,4301,4,24,16
FALSE,1833,MSc or MBA,Junior designer,FALSE,3,2,3946,9,7,22
FALSE,2345,MSc or MBA,Senior designer,TRUE,1,2.3,6270,2,22,23
FALSE,2220,MSc or MBA,Senior designer,FALSE,3,3,6968,8,30,23
FALSE,1873,MSc or MBA,Associate,FALSE,2,2.2,4865,3,25,14
FALSE,1883,BSc,Junior developer,TRUE,4,3.5,4154,0,14,26
TRUE,2344,MSc or MBA,Designer,TRUE,3,2.3,4546,8,30,17
FALSE,2207,BSc,Junior developer,TRUE,5,3.8,4289,1,16,15
FALSE,1915,DSc or PhD,Consultant,TRUE,1,3.8,6737,3,8,42
FALSE,2315,BSc,Junior developer,FALSE,4,2.2,4270,9,34,23
FALSE,1798,BSc,Junior developer,FALSE,2,3.4,3853,3,26,36
FALSE,2156,MSc or MBA,Lead designer,TRUE,4,1.4,8956,2,30,12
FALSE,1796,BSc,Associate,TRUE,2,3.2,4897,6,21,4
FALSE,1384,BSc,Developer,TRUE,4,3,5901,2,15,10
FALSE,1664,MSc or MBA,Business analyst,FALSE,2,3.3,3871,3,53,18
FALSE,2034,MSc or MBA,Junior designer,TRUE,3,2.9,4014,2,10,16
FALSE,2221,BSc,Designer,FALSE,5,3.4,5073,1,8,27
FALSE,1562,MSc or MBA,Developer,FALSE,3,1.7,5713,3,33,9
FALSE,1687,BSc,Designer,TRUE,3,2.8,4669,2,18,13
FALSE,2441,MSc or MBA,Junior designer,TRUE,3,2.3,4045,8,28,9
FALSE,2126,BSc,Designer,FALSE,4,3.7,4707,0,24,16
FALSE,1925,MSc or MBA,Designer,TRUE,3,2.5,4681,2,16,30
FALSE,2022,BSc,Designer,TRUE,4,1.8,4796,4,12,16
FALSE,2003,BSc,Principal consultant,TRUE,5,1.1,10553,7,23,32
FALSE,1952,DSc or PhD,Designer,TRUE,3,1.8,4589,0,19,6
TRUE,1238,BSc,Junior developer,FALSE,1,2.6,3737,1,15,18
FALSE,2467,BSc,Junior designer,FALSE,3,3.8,4107,2,22,10
TRUE,1725,BSc,Associate,TRUE,2,2,5039,0,28,43
FALSE,2344,BSc,Senior designer,TRUE,4,2.9,7101,2,32,11
FALSE,2250,BSc,Developer,TRUE,4,3.3,6018,4,15,10
FALSE,2319,BSc,Junior developer,FALSE,5,3.9,4372,1,29,28
FALSE,1732,BSc,Developer,TRUE,2,4,5419,2,26,21
FALSE,2644,BSc,Developer,TRUE,4,3.7,6011,2,16,10
TRUE,2188,BSc,Junior designer,TRUE,4,2.9,4140,11,26,30
FALSE,2035,MSc or MBA,Associate,FALSE,4,2.2,5300,3,31,15
FALSE,1899,BSc,Junior developer,TRUE,3,1.9,4050,0,17,27
TRUE,1905,BSc,Developer,TRUE,3,2.3,5715,7,22,10
TRUE,1752,BSc,Junior developer,TRUE,2,3.6,3803,3,25,25
